testo,pagina
"SECONDA LETTURA Dalla prima lettera di san Paolo apostolo ai Corìnzi 15, 20-27a Fratelli, Cristo è risorto dai morti, primizia di coloro Ognuno però al suo posto: prima Cristo, che è la primizia; È necessario infatti che egli regni finché non abbia posto tutti Parola di Dio. CANTO AL VANGELO Alleluia, alleluia. Maria è assunta in cielo; Alleluia.",528
"VANGELO Dal Vangelo secondo Luca 1, 39-56 In quei giorni Maria si alzò e andò in fretta verso Elisabetta fu colmata di Spirito Santo ed esclamò a gran voce: Allora Maria disse:",529
"ha rovesciato i potenti dai troni, Maria rimase con lei circa tre mesi, poi tornò a casa sua. Parola del Signore.",530
"ESALTAZIONE Festa Quando questa festa ricorre in domenica, si proclamano le tre letture qui PRIMA LETTURA Chiunque sarà stato morso e guarderà il serpente, Dal libro dei Numeri 21, 4b-9 In quei giorni, il popolo non sopportò il viaggio. Il Allora il Signore mandò fra il popolo serpenti brucianti i quaIl popolo venne da Mosè e disse: «Abbiamo peccato, perché",531
"Il Signore disse a Mosè: «Fatti un serpente e mettilo sopra Parola di Dio. SALMO RESPONSORIALE Non dimenticate le opere del Signore! Ascolta, popolo mio, la mia legge, Quando li uccideva, lo cercavano Lo lusingavano con la loro bocca, Ma lui, misericordioso, perdonava la colpa,",532
"SECONDA LETTURA Dalla lettera di san Paolo apostolo ai Filippési 2, 6-11 Cristo Gesù, Per questo Dio lo esaltò Parola di Dio.",533
"CANTO AL VANGELO Alleluia, alleluia. Noi ti adoriamo, o Cristo, e ti benediciamo, Alleluia. VANGELO Bisogna che sia innalzato il Figlio dell’uomo. Dal Vangelo secondo Giovanni 3, 13-17 In quel tempo, Gesù disse a Nicodèmo: «Nessuno è mai salito al cielo, se non colui Dio infatti ha tanto amato il mondo da dare il Figlio unigeniDio, infatti, non ha mandato il Figlio nel mondo per condannaParola del Signore.",534
"TUTTI I SANTI Solennità PRIMA LETTURA Dal libro dell’Apocalisse di san Giovanni apostolo 7, 2-4.9-14 Io, Giovanni, vidi salire dall’oriente un altro angelo, E udii il numero di coloro che furono segnati con il sigillo: Dopo queste cose vidi: ecco, una moltitudine immensa, che E tutti gli angeli stavano attorno al trono e agli anziani e ai",535
"ria, sapienza, azione di grazie, onore, potenza e forza al noUno degli anziani allora si rivolse a me e disse: «Questi, che Parola di Dio. SALMO RESPONSORIALE Ecco la generazione che cerca il tuo volto, Signore. Del Signore è la terra e quanto contiene: Chi potrà salire il monte del Signore? Egli otterrà benedizione dal Signore,",536
"SECONDA LETTURA Dalla prima lettera di san Giovanni apostolo 3, 1-3 Carissimi, vedete quale grande amore ci ha dato il PaCarissimi, noi fin d’ora siamo figli di Dio, ma ciò che saremo Chiunque ha questa speranza in lui, purifica se stesso, come Parola di Dio. CANTO AL VANGELO Alleluia, alleluia. Venite a me, Alleluia.",537
"VANGELO Dal Vangelo secondo Matteo 5, 1-12a In quel tempo, vedendo le folle, Gesù salì sul «Beati i poveri in spirito, Parola del Signore.",538
"COMMEMORAZIONE DI TUTTI Si propongono tre schemi di letture scelte tra quelle indicate per le Messe 1. PRIMA LETTURA Io lo so che il mio redentore è vivo. Dal libro di Giobbe 19, 1.23-27a Rispondendo Giobbe prese a dire: «Oh, se le mie parole si scrivessero, Io so che il mio redentore è vivo Dopo che questa mia pelle sarà strappata via, Parola di Dio.",539
"SALMO RESPONSORIALE Sono certo di contemplare la bontà del Signore Oppure: Il Signore è mia luce e mia salvezza. Il Signore è mia luce e mia salvezza: Una cosa ho chiesto al Signore, Ascolta, Signore, la mia voce. Sono certo di contemplare la bontà del Signore",540
"SECONDA LETTURA Dalla lettera di san Paolo apostolo ai Romani 5, 5-11 Fratelli, la speranza non delude, perché l’amore di Dio Infatti, quando eravamo ancora deboli, nel tempo stabilito A maggior ragione ora, giustificati nel suo sangue, saremo Parola di Dio.",541
"CANTO AL VANGELO Alleluia, alleluia. Questa è la volontà del Padre mio: Alleluia. VANGELO Chi crede nel Figlio ha la vita eterna; Dal Vangelo secondo Giovanni 6, 37-40 In quel tempo, Gesù disse alla folla: «Tutto ciò che il Padre mi dà, verrà a me: colui E questa è la volontà di colui che mi ha mandato: che io non Questa infatti è la volontà del Padre mio: che chiunque vede Parola del Signore.",542
"Il Signore eliminerà la morte per sempre. PRIMA LETTURA Dal libro del profeta Isaìa 25, 6a.7-9 In quel giorno, preparerà il Signore degli eserciti Egli strapperà su questo monte Eliminerà la morte per sempre. E si dirà in quel giorno: «Ecco il nostro Dio; Parola di Dio.",543
"SALMO RESPONSORIALE Chi spera in te, Signore, non resta deluso. OPPURE A te, Signore, innalzo l’anima mia. Ricòrdati, Signore, della tua misericordia Allarga il mio cuore angosciato, Proteggimi, portami in salvo;",544
"SECONDA LETTURA Dalla lettera di san Paolo apostolo ai Romani 8, 14-23 Fratelli, tutti quelli che sono guidati dallo Spirito di Lo Spirito stesso, insieme al nostro spirito, attesta che siamo Ritengo infatti che le sofferenze del tempo presente non siaLa creazione infatti è stata sottoposta alla caducità – non per Sappiamo infatti che tutta insieme la creazione geme e soffre Parola di Dio.",545
"CANTO AL VANGELO Alleluia, alleluia. Venite, benedetti del Padre mio, Alleluia. VANGELO Venite benedetti del Padre mio. Dal Vangelo secondo Matteo 25, 31-46 In quel tempo, Gesù disse ai suoi discepoli: «Quando il Figlio dell’uomo verrà nella sua gloAllora il re dirà a quelli che saranno alla sua destra: “Venite,",546
"me e mi avete dato da mangiare, ho avuto sete e mi avete daAllora i giusti gli risponderanno: “Signore, quando ti abbiamo Poi dirà anche a quelli che saranno alla sinistra: “Via, lontano Anch’essi allora risponderanno: “Signore, quando ti abbiamo E se ne andranno: questi al supplizio eterno, i giusti invece Parola del Signore.",547
"Il Signore li ha graditi PRIMA LETTURA Dal libro della Sapienza 3, 1-9 Le anime dei giusti sono nelle mani di Dio, Agli occhi degli stolti parve che morissero, Anche se agli occhi degli uomini subiscono castighi, Nel giorno del loro giudizio risplenderanno, Coloro che confidano in lui comprenderanno la verità, Parola di Dio.",548
"SALMO RESPONSORIALE L’anima mia ha sete del Dio vivente. Come la cerva anela L’anima mia ha sete di Dio, Avanzavo tra la folla, Manda la tua luce e la tua verità: Verrò all’altare di Dio, Perché ti rattristi, anima mia,",549
"SECONDA LETTURA Dal libro dell’Apocalisse di san Giovanni apostolo 21, 1-5a.6b-7 Io, Giovanni, vidi un cielo nuovo e una terra nuova: il Udii allora una voce potente, che veniva dal trono e diceva: E Colui che sedeva sul trono disse: Parola di Dio.",550
"CANTO AL VANGELO Alleluia, alleluia. Ti rendo lode, Padre, Alleluia. VANGELO Rallegratevi ed esultate, Dal Vangelo secondo Matteo 5, 1-12a In quel tempo, vedendo le folle, Gesù salì sul «Beati i poveri in spirito,",551
"Beati quelli che hanno fame e sete della giustizia, Parola del Signore.",552
"DEDICAZIONE Festa Quando questa festa ricorre in domenica, si proclamano le tre letture qui PRIMA LETTURA Vidi l’acqua che usciva dal tempio, Dal libro del profeta Ezechièle 47, 1-2.8-9.12 In quei giorni, [un uomo, il cui aspetto era come di Mi disse: «Queste acque scorrono verso la regione orientale,",553
"simo, perché dove giungono quelle acque, risanano, e là dove Parola di Dio. SALMO RESPONSORIALE Un fiume rallegra la città di Dio. Dio è per noi rifugio e fortezza, Un fiume e i suoi canali rallegrano la città di Dio, Il Signore degli eserciti è con noi,",554
"SECONDA LETTURA Dalla prima lettera di san Paolo apostolo ai Corìnzi 3, 9c-11.16-17 Fratelli, voi siete edificio di Dio. Secondo la grazia di Dio che mi è stata data, come Non sapete che siete tempio di Dio e che lo Spirito di Dio Parola di Dio. CANTO AL VANGELO Alleluia, alleluia. Io mi sono scelto e ho consacrato questa casa Alleluia.",555
"VANGELO Dal Vangelo secondo Giovanni 2, 13-22 Si avvicinava la Pasqua dei Giudei e Gesù salì a Trovò nel tempio gente che vendeva buoi, pecoI suoi discepoli si ricordarono che sta scritto: «Lo zelo per la Allora i Giudei presero la parola e gli dissero: «Quale segno ci Quando poi fu risuscitato dai morti, i suoi discepoli si ricorParola del Signore.",556
"IMMACOLATA CONCEZIONE Solennità PRIMA LETTURA Dal libro della Gènesi 3, 9-15.20 [ opo che l’uomo ebbe mangiato del frutto dell’albeAllora il Signore Dio disse al serpente:",557
"questa ti schiaccerà la testa L’uomo chiamò sua moglie Eva, perché ella fu la madre di tutParola di Dio. SALMO RESPONSORIALE Cantate al Signore un canto nuovo, Cantate al Signore un canto nuovo, Il Signore ha fatto conoscere la sua salvezza, Tutti i confini della terra hanno veduto",558
"SECONDA LETTURA Dalla lettera di san Paolo apostolo agli Efesìni 1, 3-6.11-12 Benedetto Dio, Padre del Signore nostro Gesù Cristo, In lui ci ha scelti prima della creazione del mondo In lui siamo stati fatti anche eredi, Parola di Dio.",559
"CANTO AL VANGELO Alleluia, alleluia. Rallègrati, piena di grazia, Alleluia. VANGELO Ecco, concepirai un figlio e lo darai alla luce. Dal Vangelo secondo Luca 1, 26-38 In quel tempo, l’angelo Gabriele fu mandato da A queste parole ella fu molto turbata e si domandava che",560
"Sarà grande e verrà chiamato Figlio dell’Altissimo; il Signore Allora Maria disse all’angelo: «Come avverrà questo, poiché Allora Maria disse: «Ecco la serva del Signore: avvenga per me Parola del Signore.",561
INDICE,563
DECRETI TEMPO DI AVVENTO TEMPO DI NATALE TEMPO DI QUARESIMA TRIDUO PASQUALE TEMPO DI PASQUA,565
VII domenica . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 223 SOLENNITÀ DEL SIGNORE NEL TEMPO ORDINARIO TEMPO ORDINARIO,566
XXXIII domenica. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 419 DAL PROPRIO DEI SANTI,567
Grafica Consulenza Fotolito Stampa F DELL,570
