id_canti,titolo,score_vector_similarity,score_text_similarity,score_deviation,score_selection,score_history,score,adeguatezza
2466,Alleluia,,0.22,-0.24,,,2,:material-dots-horizontal: Mh
2175,Benedicat tibi Dominu,,0.02,-0.0,,,1,:material-dots-horizontal: Mh
1820,Alleluia - La tua parola,,0.22,-0.26,,,1,:material-dots-horizontal: Mh
317,Nella luce del Signor,,0.09,-0.08,,,1,:material-dots-horizontal: Mh
2085,Ascolta Israele,,0.07,-0.06,,,1,:material-dots-horizontal: Mh
2092,Risuscitò,,0.13,-0.15,,,1,:material-dots-horizontal: Mh
28,"Alleluia, chi ascolta",,0.19,-0.21,,,1,:material-dots-horizontal: Mh
2304,Il canto della Resurrezione,,0.17,-0.18,,,1,:material-dots-horizontal: Mh
11,Adeste Fideles,,0.01,-0.02,,,0,:material-dots-horizontal: Mh
25,Alleluia e poi,,0.16,-0.19,,,0,:material-dots-horizontal: Mh
1891,Alleluia Cristo è risorto veramente,,0.17,-0.21,,,0,:material-dots-horizontal: Mh
1699,Tantum Ergo,,0.0,-0.01,,,0,:material-dots-horizontal: Mh
1968,Christus vincit,,0.0,-0.01,,,0,:material-dots-horizontal: Mh
1856,Canoni - Ubi Caritas,,0.0,-0.01,,,0,:material-dots-horizontal: Mh
2617,Ascolta la nostra lode ,,0.16,-0.2,,,0,:material-dots-horizontal: Mh
1567,Apri i miei occhi Signore,,0.09,-0.12,,,0,:material-dots-horizontal: Mh
2313,Amen,,0.0,-0.02,,,-1,:material-dots-horizontal: Mh
29,"Alleluia, chi ascolta le mie parole",,0.12,-0.17,,,-1,:material-dots-horizontal: Mh
2630,Lode e Gloria al tuo nome,,0.13,-0.19,,,-1,:material-dots-horizontal: Mh
2953,Cristo nostra Pasqua,,0.16,-0.23,,,-1,:material-dots-horizontal: Mh
2281,E' Risorto,,0.17,-0.24,,,-1,:material-dots-horizontal: Mh
98,"Canoni - Jubilate Deo, omnis terra",,0.1,-0.17,,,-2,:material-dots-horizontal: Mh
2079,Regina dei cieli,,0.15,-0.25,,,-3,:material-dots-horizontal: Mh
2662,Alleluia (Shalom),,0.15,-0.26,,,-3,:material-dots-horizontal: Mh
2195,Alleluia un giorno Santo,,0.14,-0.25,,,-3,:material-dots-horizontal: Mh
2190,Cantico dell'agnello,,0.18,-0.31,,,-4,:material-dots-horizontal: Mh
17,Alleluia è risorto,,0.16,-0.28,,,-4,:material-dots-horizontal: Mh
2086,"La Tua Parola, Signore",,0.16,-0.3,,,-4,:material-dots-horizontal: Mh
2376,"Apocalisse 19,6",,0.14,-0.29,,,-5,:material-dots-horizontal: Mh
2212,Alleluia (Canta con gioia),,0.15,-0.31,,,-5,:material-dots-horizontal: Mh
2191,Alleluia di Lourdes,,0.16,-0.32,,,-5,:material-dots-horizontal: Mh
1547,Alleluia - Lode Cosmica (semplificata),,0.13,-0.27,,,-5,:material-dots-horizontal: Mh
2736,Alleluia Vi annunzio,,0.11,-0.24,,,-5,:material-dots-horizontal: Mh
1399,Alleluia - Lode Cosmica,,0.13,-0.27,,,-5,:material-dots-horizontal: Mh
2494,"Amen, Alleluia",,0.04,-0.17,,,-5,:material-dots-horizontal: Mh
1747,"Alleluia, da chi andremo",,0.1,-0.25,,,-6,:material-dots-horizontal: Mh
2885,Salmo 150,,0.07,-0.25,,,-7,:material-dots-horizontal: Mh
2760,"Alleluia, Acclamiamo a te",,0.19,-0.4,,,-7,:material-dots-horizontal: Mh
3094,A te canto ,,0.09,-0.26,,,-7,:material-dots-horizontal: Mh
18,Alleluia (ed oggi ancora),,0.12,-0.31,,,-7,:material-dots-horizontal: Mh
3095,Alleluia (Sei parola),,0.11,-0.32,,,-8,:material-dots-horizontal: Mh
1546,Alleluia (Celtico),,0.13,-0.34,,,-8,:material-dots-horizontal: Mh
2476,Alleluia Tu sei la parola,,0.08,-0.31,,,-9,:material-dots-horizontal: Mh
114,Canta Alleluia,,0.04,-0.26,,,-9,:material-dots-horizontal: Mh
1700,Regina caeli,,0.03,-0.24,,,-9,:material-dots-horizontal: Mh
2991,Alleluia - Oggi la Chiesa,,0.07,-0.32,,,-10,:material-dots-horizontal: Mh
1643,Alleluia Gen Verde,,0.08,-0.34,,,-11,:material-dots-horizontal: Mh
20,Alleluia (Passeranno i cieli),,0.07,-0.34,,,-11,:material-dots-horizontal: Mh
2761,Alleuia malgascio,,0.01,-0.28,,,-12,:material-dots-horizontal: Mh
2075,Alleluia - Questa Tua Parola,,0.06,-0.35,,,-12,:material-dots-horizontal: Mh
2194,Alleluia Quando siam riuniti,,0.04,-0.31,,,-12,:material-dots-horizontal: Mh
2917,"Alleluia, la tua parola",,0.08,-0.36,,,-12,:material-dots-horizontal: Mh
2477,"Alleluia, Cristo nostra Pasqua",,0.02,-0.31,,,-13,:material-dots-horizontal: Mh
2913,Canto al Vangelo,,0.0,-0.32,,,-14,:material-dots-horizontal: Mh
16,Alleluia,,0.0,-0.31,,,-14,:material-dots-horizontal: Mh
2348,"Alleluia, il tuo Vangelo",,0.04,-0.36,,,-14,:material-dots-horizontal: Mh
1899,Alleluia parla o Signore ,,0.03,-0.35,,,-14,:material-dots-horizontal: Mh
2154,Alleluia (Messa della Concordia),,0.0,-0.32,,,-14,:material-dots-horizontal: Mh
